frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
110,0.7366667,0.20666666,0.05638889,5.5555556E-5,2.2222222E-4
111,0.7315,0.2115,0.056722224,5.5555556E-5,2.2222222E-4
112,0.7257778,0.21694444,0.057,5.5555556E-5,2.2222222E-4
113,0.72083336,0.22127777,0.05761111,5.5555556E-5,2.2222222E-4
114,0.71455556,0.22711112,0.058055557,5.5555556E-5,2.2222222E-4
115,0.70827776,0.23288889,0.058555555,5.5555556E-5,2.2222222E-4
116,0.7025,0.23822223,0.059,5.5555556E-5,2.2222222E-4
117,0.69472224,0.2455,0.0595,5.5555556E-5,2.2222222E-4
118,0.6878333,0.2515,0.06038889,5.5555556E-5,2.2222222E-4
119,0.6801111,0.25833333,0.061,3.3333333E-4,2.2222222E-4
120,0.67227775,0.26544446,0.061666667,2.2222222E-4,3.8888888E-4
121,0.6645,0.27244446,0.06238889,1.6666666E-4,5.0E-4
122,0.6557222,0.2801111,0.06327778,3.8888888E-4,5.0E-4
123,0.64705557,0.28816667,0.063777775,4.4444445E-4,5.5555557E-4
124,0.639,0.29538888,0.064611115,4.4444445E-4,5.5555557E-4
125,0.61877775,0.31294444,0.067277774,4.4444445E-4,5.5555557E-4
126,0.61433333,0.3165,0.068166666,4.4444445E-4,5.5555557E-4
127,0.61194444,0.31866667,0.06838889,4.4444445E-4,5.5555557E-4
128,0.6103889,0.31994444,0.06861111,5.0E-4,5.5555557E-4
129,0.60911113,0.321,0.068833336,5.0E-4,5.5555557E-4
130,0.60805553,0.3218889,0.069,5.0E-4,5.5555557E-4
131,0.60694444,0.32294443,0.06894445,6.111111E-4,5.5555557E-4
132,0.6056111,0.32405555,0.06916667,6.111111E-4,5.5555557E-4
133,0.60466665,0.32477778,0.06933333,5.5555557E-4,6.6666666E-4
134,0.60355556,0.32583332,0.06938889,5.5555557E-4,6.6666666E-4
135,0.6027222,0.3266111,0.06933333,6.6666666E-4,6.6666666E-4
136,0.6013333,0.32794446,0.06938889,6.111111E-4,7.222222E-4
137,0.60044444,0.32883334,0.06927778,6.6666666E-4,7.7777775E-4
138,0.6000556,0.32916668,0.06927778,6.111111E-4,8.888889E-4
139,0.5990555,0.33016667,0.06927778,5.5555557E-4,9.4444444E-4
140,0.5982222,0.3308889,0.06933333,6.111111E-4,9.4444444E-4
141,0.5976111,0.33144444,0.06933333,6.111111E-4,0.001
142,0.59655553,0.33244446,0.06938889,6.111111E-4,0.001
143,0.5961667,0.33277777,0.06938889,6.111111E-4,0.0010555555
144,0.59555554,0.3332222,0.06955556,5.5555557E-4,0.0011111111
145,0.59477776,0.334,0.0695,6.111111E-4,0.0011111111
146,0.59422225,0.3345,0.0695,6.111111E-4,0.0011666666
147,0.5937778,0.33477777,0.06966667,5.0E-4,0.0012777778
148,0.59283334,0.3356111,0.06977778,5.0E-4,0.0012777778
149,0.5922222,0.33616668,0.06983333,5.0E-4,0.0012777778
150,0.5916111,0.33672222,0.06983333,5.5555557E-4,0.0012777778
151,0.591,0.33711112,0.06994444,6.111111E-4,0.0013333333
152,0.58977777,0.3382778,0.07,6.111111E-4,0.0013333333
153,0.58944446,0.33844444,0.07011111,5.5555557E-4,0.0014444444
154,0.58838886,0.33916667,0.07038889,6.111111E-4,0.0014444444
155,0.5876667,0.33977777,0.07044444,6.6666666E-4,0.0014444444
156,0.5871111,0.3402222,0.07055555,6.6666666E-4,0.0014444444
157,0.58633333,0.34083334,0.07072222,5.5555557E-4,0.0015555555
158,0.5858333,0.34122223,0.07072222,6.6666666E-4,0.0015555555
159,0.5852778,0.34166667,0.07083333,6.6666666E-4,0.0015555555
160,0.5849444,0.34183332,0.07094444,6.111111E-4,0.0016666667
161,0.58455557,0.34216666,0.07094444,6.6666666E-4,0.0016666667
162,0.58383334,0.34272224,0.071,6.6666666E-4,0.0017777778
163,0.5834444,0.34294444,0.071166664,6.6666666E-4,0.0017777778
164,0.583,0.34316668,0.071333334,6.111111E-4,0.0018888889
165,0.5823889,0.34377778,0.071333334,6.111111E-4,0.0018888889
166,0.58166665,0.34433332,0.0715,5.0E-4,0.002
167,0.5811667,0.3446111,0.071722224,5.0E-4,0.002
168,0.58066666,0.3448889,0.071833335,6.111111E-4,0.002
169,0.58005553,0.3453889,0.07188889,5.5555557E-4,0.002111111
170,0.5796111,0.34572223,0.072,5.5555557E-4,0.002111111
171,0.57905555,0.34622222,0.072055556,5.5555557E-4,0.002111111
172,0.57861114,0.34655556,0.07211111,6.111111E-4,0.002111111
173,0.5781111,0.34705555,0.07211111,6.111111E-4,0.002111111
174,0.5777778,0.3472222,0.07227778,5.5555557E-4,0.0021666666
175,0.57733333,0.3475,0.07244445,5.5555557E-4,0.0021666666
176,0.5771111,0.3476111,0.07255556,5.5555557E-4,0.0021666666
