frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
1,0.86194444,0.13805556,0.0,0.0,0.0
2,0.8525,0.14505556,0.0024444445,0.0,0.0
3,0.85205555,0.14188889,0.006055556,0.0,0.0
4,0.85205555,0.141,0.0069444445,0.0,0.0
5,0.85205555,0.14027777,0.0076666665,0.0,0.0
6,0.85205555,0.13961111,0.008333334,0.0,0.0
7,0.85205555,0.139,0.008944444,0.0,0.0
8,0.85205555,0.13872223,0.0092222225,0.0,0.0
9,0.85205555,0.13822222,0.009722223,0.0,0.0
10,0.85205555,0.13805556,0.009888889,0.0,0.0
11,0.852,0.13794445,0.010055556,0.0,0.0
12,0.852,0.13794445,0.010055556,0.0,0.0
13,0.852,0.13766667,0.010333333,0.0,0.0
14,0.852,0.1375,0.0105,0.0,0.0
15,0.8518889,0.13744445,0.010666667,0.0,0.0
16,0.8518889,0.13727778,0.010833333,0.0,0.0
17,0.85183334,0.13722222,0.010944445,0.0,0.0
18,0.85183334,0.13694444,0.011222222,0.0,0.0
19,0.8517778,0.13666667,0.011555555,0.0,0.0
20,0.8517778,0.13666667,0.011555555,0.0,0.0
21,0.85172224,0.13666667,0.011611111,0.0,0.0
22,0.85172224,0.1365,0.011777778,0.0,0.0
23,0.8516667,0.1365,0.011833333,0.0,0.0
24,0.85161114,0.13644445,0.011944445,0.0,0.0
25,0.85161114,0.13633333,0.012055555,0.0,0.0
26,0.85161114,0.13627778,0.012111112,0.0,0.0
27,0.8515555,0.13627778,0.012166667,0.0,0.0
28,0.8515555,0.13611111,0.0123333335,0.0,0.0
29,0.8515555,0.13594444,0.0125,0.0,0.0
30,0.8515555,0.13583334,0.012611111,0.0,0.0
31,0.8515,0.13583334,0.012666667,0.0,0.0
32,0.8513889,0.13594444,0.012666667,0.0,0.0
33,0.85127777,0.13588889,0.012833334,0.0,0.0
34,0.85116667,0.136,0.012833334,0.0,0.0
35,0.8511111,0.136,0.012888889,0.0,0.0
36,0.8511111,0.13583334,0.0130555555,0.0,0.0
37,0.85105556,0.13583334,0.013111111,0.0,0.0
38,0.851,0.13583334,0.013166667,0.0,0.0
39,0.8508889,0.13588889,0.013222222,0.0,0.0
40,0.8508889,0.13583334,0.0132777775,0.0,0.0
41,0.85066664,0.13605556,0.0132777775,0.0,0.0
42,0.8505,0.13611111,0.013388889,0.0,0.0
43,0.85044444,0.13611111,0.013444444,0.0,0.0
44,0.8503889,0.13616666,0.013444444,0.0,0.0
45,0.8502778,0.13616666,0.013555556,0.0,0.0
46,0.85022223,0.13616666,0.013611111,0.0,0.0
47,0.8501111,0.13627778,0.013611111,0.0,0.0
48,0.8500556,0.13633333,0.013611111,0.0,0.0
49,0.84988886,0.13638888,0.013722222,0.0,0.0
50,0.84955555,0.13655555,0.013888889,0.0,0.0
51,0.84944445,0.13627778,0.014111111,1.6666666E-4,0.0
52,0.84933335,0.13627778,0.014055556,2.7777778E-4,5.5555556E-5
53,0.84922224,0.13627778,0.014111111,2.2222222E-4,1.6666666E-4
54,0.8491667,0.13622223,0.014166667,2.7777778E-4,1.6666666E-4
55,0.849,0.13638888,0.014055556,2.7777778E-4,2.7777778E-4
56,0.8488333,0.13655555,0.014,2.7777778E-4,3.3333333E-4
57,0.8487778,0.13644445,0.014111111,2.7777778E-4,3.8888888E-4
58,0.8486111,0.13655555,0.014111111,2.7777778E-4,4.4444445E-4
59,0.84855556,0.1366111,0.014111111,2.7777778E-4,4.4444445E-4
60,0.8482222,0.13688889,0.014166667,2.2222222E-4,5.0E-4
61,0.84816664,0.13688889,0.014166667,2.7777778E-4,5.0E-4
62,0.8481111,0.13694444,0.014166667,2.7777778E-4,5.0E-4
63,0.84794444,0.137,0.014277778,2.2222222E-4,5.5555557E-4
64,0.84783334,0.137,0.014388889,2.2222222E-4,5.5555557E-4
65,0.8476667,0.13716666,0.014388889,2.2222222E-4,5.5555557E-4
66,0.8474444,0.13738889,0.014388889,2.2222222E-4,5.5555557E-4
67,0.8473333,0.13738889,0.014444444,2.7777778E-4,5.5555557E-4
68,0.84716666,0.13755555,0.014388889,2.7777778E-4,6.111111E-4
69,0.8471111,0.1376111,0.014388889,2.2222222E-4,6.6666666E-4
70,0.8468889,0.13783333,0.014388889,2.2222222E-4,6.6666666E-4
71,0.8467778,0.1378889,0.014444444,2.2222222E-4,6.6666666E-4
72,0.8466667,0.13794445,0.0145,2.2222222E-4,6.6666666E-4
73,0.84655553,0.138,0.0145,2.7777778E-4,6.6666666E-4
74,0.8462222,0.13827778,0.014555556,2.7777778E-4,6.6666666E-4
75,0.8322222,0.15188889,0.014944444,2.7777778E-4,6.6666666E-4
76,0.8312778,0.14683333,0.02088889,3.3333333E-4,6.6666666E-4
77,0.8308333,0.14577778,0.022388889,3.3333333E-4,6.6666666E-4
78,0.83005553,0.14616667,0.022777777,2.7777778E-4,7.222222E-4
79,0.8297222,0.14577778,0.023444444,2.7777778E-4,7.7777775E-4
80,0.8293889,0.14572223,0.023666667,4.4444445E-4,7.7777775E-4
81,0.8291111,0.14583333,0.023666667,5.0E-4,8.888889E-4
82,0.829,0.1458889,0.023611112,5.5555557E-4,9.4444444E-4
83,0.82872224,0.14583333,0.023944445,3.3333333E-4,0.0011666666
84,0.8282222,0.14594445,0.024277778,3.3333333E-4,0.0012222222
85,0.82794446,0.14622222,0.02411111,5.0E-4,0.0012222222
86,0.82755554,0.1465,0.024222223,5.0E-4,0.0012222222
87,0.8272222,0.14672223,0.024333334,4.4444445E-4,0.0012777778
88,0.82677776,0.14711112,0.024388889,4.4444445E-4,0.0012777778
89,0.82633334,0.14744444,0.0245,4.4444445E-4,0.0012777778
90,0.82577777,0.14788888,0.024611112,4.4444445E-4,0.0012777778
91,0.82544446,0.1481111,0.024722222,3.8888888E-4,0.0013333333
92,0.8248889,0.14866666,0.024722222,3.8888888E-4,0.0013333333
93,0.8246667,0.14866666,0.024944445,3.8888888E-4,0.0013333333
94,0.8242222,0.14888889,0.025166666,3.8888888E-4,0.0013333333
95,0.8237778,0.14922222,0.025277779,3.8888888E-4,0.0013333333
96,0.82305557,0.14977778,0.025277779,5.5555557E-4,0.0013333333
97,0.82244444,0.15022223,0.025333334,5.0E-4,0.0015
98,0.8221111,0.1505,0.025388889,5.0E-4,0.0015
99,0.82166666,0.15077777,0.0255,5.0E-4,0.0015555555
100,0.8211667,0.15116666,0.025611112,5.0E-4,0.0015555555
101,0.8205,0.15172222,0.025722222,5.0E-4,0.0015555555
102,0.81983334,0.15227778,0.025777778,5.5555557E-4,0.0015555555
103,0.8195556,0.1525,0.025833333,5.5555557E-4,0.0015555555
104,0.819,0.153,0.025888888,5.5555557E-4,0.0015555555
105,0.81872225,0.15305555,0.026111111,5.5555557E-4,0.0015555555
106,0.8181667,0.15361111,0.026055556,6.111111E-4,0.0015555555
107,0.81755555,0.15422222,0.026055556,6.111111E-4,0.0015555555
108,0.81644446,0.15516667,0.026222222,5.0E-4,0.0016666667
109,0.8156667,0.15588889,0.026277779,5.0E-4,0.0016666667
110,0.8152222,0.15622222,0.026277779,6.111111E-4,0.0016666667
111,0.81461114,0.15677778,0.026333334,5.0E-4,0.0017777778
112,0.8137778,0.1575,0.026444444,5.0E-4,0.0017777778
113,0.8130556,0.15805556,0.02661111,5.0E-4,0.0017777778
114,0.81222224,0.15888889,0.02661111,5.0E-4,0.0017777778
115,0.8117778,0.15927778,0.026666667,5.0E-4,0.0017777778
116,0.8111111,0.15983333,0.026722223,5.5555557E-4,0.0017777778
117,0.81016666,0.16061111,0.026833333,6.111111E-4,0.0017777778
118,0.80994445,0.16077778,0.026777778,6.6666666E-4,0.0018333333
119,0.8093889,0.16133334,0.026777778,6.111111E-4,0.0018888889
120,0.80866665,0.16183333,0.027,6.111111E-4,0.0018888889
121,0.8080556,0.16244444,0.026944444,6.6666666E-4,0.0018888889
122,0.8072778,0.16316667,0.026944444,6.6666666E-4,0.0019444445
123,0.80644447,0.164,0.026944444,6.111111E-4,0.002
124,0.80594444,0.16444445,0.027,6.111111E-4,0.002
125,0.8028333,0.1675,0.027055556,5.5555557E-4,0.0020555556
126,0.8022778,0.16783333,0.027277777,5.5555557E-4,0.0020555556
127,0.80194443,0.16766667,0.027722223,6.111111E-4,0.0020555556
128,0.8018889,0.16755556,0.027888888,6.111111E-4,0.0020555556
129,0.8015,0.16755556,0.028111111,7.7777775E-4,0.0020555556
130,0.801,0.16777778,0.028333334,7.7777775E-4,0.002111111
131,0.80072224,0.168,0.02838889,7.222222E-4,0.0021666666
132,0.8005,0.16794445,0.0285,8.888889E-4,0.0021666666
133,0.80016667,0.16811112,0.028666666,8.3333335E-4,0.0022222223
134,0.80016667,0.1678889,0.028888889,7.7777775E-4,0.0022777778
135,0.8,0.1678889,0.029055556,7.222222E-4,0.0023333333
136,0.79983336,0.168,0.029111112,7.222222E-4,0.0023333333
137,0.7997222,0.16805555,0.029166667,7.222222E-4,0.0023333333
138,0.7997222,0.168,0.029166667,7.7777775E-4,0.0023333333
139,0.7996111,0.16805555,0.029222222,7.7777775E-4,0.0023333333
140,0.79944444,0.16822222,0.029222222,7.7777775E-4,0.0023333333
141,0.7993889,0.16811112,0.02938889,7.7777775E-4,0.0023333333
142,0.7992778,0.16822222,0.02938889,7.7777775E-4,0.0023333333
143,0.7990556,0.16838889,0.029333333,8.888889E-4,0.0023333333
144,0.7989445,0.16844444,0.02938889,8.888889E-4,0.0023333333
145,0.7987222,0.16861111,0.029444445,8.888889E-4,0.0023333333
146,0.79866666,0.16866666,0.02938889,9.4444444E-4,0.0023333333
147,0.79855555,0.16872223,0.029444445,9.4444444E-4,0.0023333333
148,0.7982778,0.16883333,0.02961111,8.3333335E-4,0.0024444445
149,0.79822224,0.16861111,0.029888889,8.3333335E-4,0.0024444445
150,0.79811114,0.16872223,0.029888889,8.3333335E-4,0.0024444445
151,0.798,0.16877778,0.029944444,7.7777775E-4,0.0025
152,0.7979444,0.16877778,0.03,7.7777775E-4,0.0025
153,0.7976111,0.169,0.030111112,7.7777775E-4,0.0025
154,0.79733336,0.16922222,0.030111112,8.3333335E-4,0.0025
155,0.7968889,0.16955556,0.030222222,8.3333335E-4,0.0025
156,0.7966667,0.16961111,0.030333333,8.3333335E-4,0.0025555557
157,0.79638886,0.1695,0.030722221,8.3333335E-4,0.0025555557
158,0.79616666,0.16961111,0.030666666,0.001,0.0025555557
