frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
95,0.81938887,0.15372223,0.025277779,6.6666666E-4,9.4444444E-4
96,0.8188889,0.15405555,0.025444444,6.6666666E-4,9.4444444E-4
97,0.81844443,0.15444444,0.0255,6.111111E-4,0.001
98,0.81777775,0.155,0.025611112,6.111111E-4,0.001
99,0.81722224,0.1555,0.025666667,6.111111E-4,0.001
100,0.8167222,0.15572222,0.025944445,6.111111E-4,0.001
101,0.8163889,0.15594445,0.026055556,6.111111E-4,0.001
102,0.8156667,0.1565,0.026222222,6.111111E-4,0.001
103,0.81505555,0.15688889,0.02638889,6.6666666E-4,0.001
104,0.81416667,0.15761112,0.026555555,6.6666666E-4,0.001
105,0.81383336,0.15788889,0.02661111,6.6666666E-4,0.001
106,0.8133889,0.15827778,0.02661111,6.6666666E-4,0.0010555555
107,0.813,0.15855555,0.026666667,7.222222E-4,0.0010555555
108,0.81244445,0.15888889,0.026833333,7.7777775E-4,0.0010555555
109,0.8113889,0.1598889,0.026888888,7.222222E-4,0.0011111111
110,0.81072223,0.16038889,0.026888888,8.3333335E-4,0.0011666666
111,0.8103333,0.16066666,0.027,8.3333335E-4,0.0011666666
112,0.81,0.16077778,0.027166666,7.7777775E-4,0.0012777778
113,0.80894446,0.16183333,0.027111111,7.222222E-4,0.0013888889
114,0.80855554,0.16211112,0.027222222,7.222222E-4,0.0013888889
115,0.80788887,0.16277778,0.027222222,6.6666666E-4,0.0014444444
116,0.80722225,0.16333333,0.027333334,6.6666666E-4,0.0014444444
117,0.8066111,0.16394444,0.027333334,6.6666666E-4,0.0014444444
118,0.8057778,0.16472222,0.02738889,6.6666666E-4,0.0014444444
119,0.80466664,0.16561112,0.02761111,6.6666666E-4,0.0014444444
120,0.8036111,0.16655555,0.027722223,6.6666666E-4,0.0014444444
121,0.8032778,0.16672222,0.027888888,6.6666666E-4,0.0014444444
122,0.8026111,0.16733333,0.027888888,7.222222E-4,0.0014444444
123,0.8018889,0.168,0.027944444,7.222222E-4,0.0014444444
124,0.8011111,0.16877778,0.027944444,7.222222E-4,0.0014444444
125,0.79716665,0.17233333,0.028333334,6.6666666E-4,0.0015
126,0.79672223,0.17222223,0.028777778,7.7777775E-4,0.0015
127,0.7965,0.17205556,0.029111112,8.3333335E-4,0.0015
128,0.7964444,0.17183334,0.029333333,7.7777775E-4,0.0016111111
129,0.79605556,0.17194444,0.029277777,0.0011111111,0.0016111111
130,0.79594445,0.172,0.029333333,0.0010555555,0.0016666667
131,0.79583335,0.17177778,0.02961111,9.4444444E-4,0.0018333333
132,0.79583335,0.17172222,0.029666666,9.4444444E-4,0.0018333333
133,0.7956111,0.17188889,0.029666666,9.4444444E-4,0.0018888889
134,0.7953333,0.17211111,0.029722223,9.4444444E-4,0.0018888889
135,0.7952778,0.172,0.029888889,9.4444444E-4,0.0018888889
136,0.7951667,0.17211111,0.029833334,0.001,0.0018888889
137,0.795,0.17222223,0.029833334,0.0010555555,0.0018888889
138,0.7948889,0.17227778,0.029888889,0.001,0.0019444445
139,0.79477775,0.17222223,0.030055556,9.4444444E-4,0.002
140,0.7945,0.17244445,0.030111112,9.4444444E-4,0.002
141,0.7943889,0.17244445,0.030166667,0.001,0.002
142,0.79422224,0.1725,0.030222222,0.0010555555,0.002
143,0.79411113,0.17255555,0.030277777,0.001,0.0020555556
144,0.79388887,0.17266667,0.030333333,0.0010555555,0.0020555556
145,0.79366666,0.17277777,0.030444445,0.0010555555,0.0020555556
146,0.79316664,0.17316666,0.030555556,0.0010555555,0.0020555556
147,0.79305553,0.17311111,0.030666666,0.0010555555,0.002111111
148,0.79294443,0.17305556,0.030777778,0.0011111111,0.002111111
149,0.7925,0.17333333,0.030944444,0.0011111111,0.002111111
150,0.7923889,0.17338888,0.031,0.001,0.0022222223
151,0.7922222,0.17344445,0.031055555,0.0010555555,0.0022222223
152,0.79194444,0.17355555,0.031166667,0.0011111111,0.0022222223
153,0.79183334,0.1736111,0.031111112,0.0012222222,0.0022222223
154,0.7917778,0.17355555,0.031222222,0.0012222222,0.0022222223
155,0.7916667,0.17355555,0.031333335,0.0012222222,0.0022222223
156,0.7913333,0.17383334,0.031333335,0.0012777778,0.0022222223
157,0.79105556,0.17394444,0.0315,0.0012777778,0.0022222223
158,0.7908889,0.17405556,0.031555556,0.0012777778,0.0022222223
159,0.7906111,0.17427778,0.03161111,0.0012222222,0.0022777778
160,0.79044443,0.17422222,0.031833332,0.0012222222,0.0022777778
161,0.7900556,0.1745,0.031944446,0.0012222222,0.0022777778
162,0.78955555,0.17494445,0.032,0.0012222222,0.0022777778
163,0.7891667,0.175,0.032333333,0.0012222222,0.0022777778
164,0.7888333,0.17472222,0.032944445,0.0012222222,0.0022777778
165,0.7886111,0.1746111,0.03322222,0.0012777778,0.0022777778
166,0.78833336,0.17444444,0.033055555,0.0018888889,0.0022777778
167,0.78805554,0.1746111,0.033,0.0017777778,0.0025555557
168,0.7878889,0.1745,0.033055555,0.0017777778,0.0027777778
169,0.78772223,0.17455555,0.033166666,0.0017222222,0.0028333333
170,0.7875556,0.17455555,0.033333335,0.0015,0.0030555555
171,0.7873333,0.17455555,0.033555556,0.0015,0.0030555555
172,0.78727776,0.17455555,0.03361111,0.0015,0.0030555555
173,0.78694445,0.1748889,0.033555556,0.0015555555,0.0030555555
174,0.78683335,0.1748889,0.03361111,0.0015555555,0.003111111
175,0.78672224,0.1748889,0.03372222,0.0015,0.0031666667
176,0.7865,0.17494445,0.033888888,0.0013333333,0.0033333334
177,0.7863889,0.17505555,0.033888888,0.0013333333,0.0033333334
178,0.78616667,0.17511111,0.034,0.0013333333,0.003388889
179,0.78594446,0.17522222,0.034111112,0.0013333333,0.003388889
180,0.7857778,0.17527778,0.034166668,0.0013888889,0.003388889
181,0.7856111,0.17527778,0.034277778,0.0014444444,0.003388889
182,0.7856111,0.17516667,0.03438889,0.0014444444,0.003388889
183,0.7855,0.17527778,0.03438889,0.0014444444,0.003388889
184,0.7852778,0.17544444,0.034444444,0.0014444444,0.003388889
185,0.78522223,0.17533334,0.03461111,0.0013888889,0.0034444444
186,0.785,0.17527778,0.03488889,0.0013888889,0.0034444444
187,0.7849444,0.17527778,0.034944445,0.0013888889,0.0034444444
188,0.78466666,0.17522222,0.035277776,0.0013333333,0.0035
189,0.784,0.17577778,0.03533333,0.0013888889,0.0035
190,0.7837222,0.176,0.03522222,0.0015,0.0035555556
191,0.7836111,0.17577778,0.035555556,0.0015,0.0035555556
192,0.78344446,0.1758889,0.035555556,0.0015,0.003611111
193,0.78327775,0.176,0.03533333,0.0017222222,0.0036666666
194,0.783,0.176,0.03561111,0.0016666667,0.0037222223
195,0.7826667,0.17616667,0.035777777,0.0014444444,0.0039444445
196,0.7822222,0.17644444,0.035888888,0.0015,0.0039444445
197,0.78183335,0.17661111,0.036111113,0.0015,0.0039444445
198,0.7816667,0.17655556,0.03627778,0.0015,0.004
199,0.7813333,0.17677778,0.03638889,0.0015,0.004
200,0.76188886,0.19461112,0.038,0.0015,0.004
201,0.7608333,0.19372222,0.03988889,0.0015555555,0.004
202,0.75972223,0.19383334,0.040777776,0.0016666667,0.004
203,0.75872225,0.1943889,0.041166667,0.0017222222,0.004
204,0.75783336,0.19477777,0.041611113,0.0017222222,0.0040555554
205,0.75688887,0.19544445,0.04188889,0.0017222222,0.0040555554
206,0.75616664,0.19605556,0.041944444,0.0017777778,0.0040555554
207,0.7553333,0.19672222,0.04211111,0.0017777778,0.0040555554
208,0.75461113,0.19727778,0.042166665,0.0018333333,0.004111111
209,0.7536111,0.19805555,0.042166665,0.002,0.004166667
210,0.7530556,0.19844444,0.04222222,0.002111111,0.004166667
211,0.752,0.19938889,0.042333335,0.002111111,0.004166667
212,0.75105554,0.20016667,0.042444445,0.0020555556,0.004277778
213,0.75005555,0.20111111,0.04238889,0.002,0.0044444446
214,0.7487778,0.20211111,0.042666666,0.0019444445,0.0045
215,0.74788886,0.203,0.04261111,0.0018888889,0.0046111112
216,0.7467222,0.20405556,0.042555556,0.0020555556,0.0046111112
217,0.7461111,0.20455556,0.04261111,0.0020555556,0.0046666665
218,0.745,0.20544444,0.042833332,0.0019444445,0.004777778
219,0.74344444,0.207,0.042833332,0.0019444445,0.004777778
220,0.7422778,0.20805556,0.042888887,0.002,0.004777778
221,0.7412222,0.20905556,0.042888887,0.0019444445,0.004888889
222,0.7398889,0.21016666,0.043111112,0.0018888889,0.0049444446
223,0.7387222,0.21127778,0.043166667,0.0018888889,0.0049444446
224,0.73766667,0.21216667,0.043333333,0.0018333333,0.005
225,0.7366111,0.21316667,0.04338889,0.0018333333,0.005
226,0.7355555,0.2141111,0.043444443,0.0018888889,0.005
227,0.73433334,0.21527778,0.04338889,0.002,0.005
228,0.73322225,0.21633333,0.043444443,0.002,0.005
229,0.73194444,0.21744445,0.043555554,0.002,0.0050555556
230,0.7306111,0.21877778,0.0435,0.002,0.0051111113
231,0.7293889,0.21983333,0.04366667,0.002,0.0051111113
232,0.728,0.2211111,0.04377778,0.002,0.0051111113
233,0.7263889,0.22272222,0.043722223,0.002,0.0051666666
234,0.7252778,0.22377777,0.04377778,0.0019444445,0.0052222223
235,0.72366667,0.22533333,0.043833334,0.0019444445,0.0052222223
236,0.7224444,0.22644444,0.043944445,0.0019444445,0.0052222223
237,0.72094446,0.22794445,0.043944445,0.0019444445,0.0052222223
238,0.7197222,0.2291111,0.044,0.0019444445,0.0052222223
239,0.7183333,0.2305,0.044,0.0019444445,0.0052222223
240,0.71683335,0.23194444,0.044055555,0.0019444445,0.0052222223
241,0.7147222,0.234,0.04411111,0.0019444445,0.0052222223
242,0.71338886,0.23516667,0.044277776,0.0019444445,0.0052222223
243,0.712,0.2365,0.044333335,0.0019444445,0.0052222223
244,0.71033335,0.23805556,0.044444446,0.0019444445,0.0052222223
245,0.70905554,0.23916666,0.04461111,0.0019444445,0.0052222223
246,0.7073889,0.24083333,0.04461111,0.0019444445,0.0052222223
247,0.7057222,0.24238889,0.04472222,0.0019444445,0.0052222223
248,0.7038889,0.2441111,0.044833332,0.0019444445,0.0052222223
249,0.70177776,0.24622223,0.044833332,0.0019444445,0.0052222223
250,0.69783336,0.24944444,0.045444444,0.0020555556,0.0052222223
251,0.6972778,0.24861111,0.046666667,0.0022222223,0.0052222223
252,0.6970556,0.24822222,0.04727778,0.0022222223,0.0052222223
253,0.6968333,0.24777777,0.04777778,0.0023333333,0.0052777776
254,0.69644445,0.24783333,0.048055556,0.0022222223,0.0054444443
