frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
106,0.74705553,0.19322222,0.05761111,4.4444445E-4,0.0016666667
107,0.7429444,0.19711111,0.057833333,4.4444445E-4,0.0016666667
108,0.7383889,0.2015,0.058,4.4444445E-4,0.0016666667
109,0.7321111,0.20716667,0.05861111,4.4444445E-4,0.0016666667
110,0.72616667,0.21272223,0.059,4.4444445E-4,0.0016666667
111,0.7200556,0.21844445,0.059388887,4.4444445E-4,0.0016666667
112,0.7148889,0.22294444,0.060055554,4.4444445E-4,0.0016666667
113,0.70933336,0.22844444,0.060111113,4.4444445E-4,0.0016666667
114,0.703,0.23411112,0.060777776,4.4444445E-4,0.0016666667
115,0.6981111,0.23844445,0.061333332,4.4444445E-4,0.0016666667
116,0.6918333,0.2443889,0.061666667,4.4444445E-4,0.0016666667
117,0.68405557,0.25177777,0.062055554,4.4444445E-4,0.0016666667
118,0.676,0.25883332,0.06305555,4.4444445E-4,0.0016666667
119,0.6691667,0.26511112,0.06361111,4.4444445E-4,0.0016666667
120,0.66183335,0.272,0.064055555,4.4444445E-4,0.0016666667
121,0.6542778,0.27894443,0.064666666,4.4444445E-4,0.0016666667
122,0.6457222,0.28683335,0.06533334,4.4444445E-4,0.0016666667
123,0.63688886,0.295,0.066,4.4444445E-4,0.0016666667
124,0.6285,0.3028889,0.0665,4.4444445E-4,0.0016666667
125,0.60955554,0.31972224,0.06861111,4.4444445E-4,0.0016666667
126,0.60544443,0.32305557,0.06938889,4.4444445E-4,0.0016666667
127,0.6036111,0.32444444,0.06983333,4.4444445E-4,0.0016666667
128,0.6028889,0.32455555,0.07044444,4.4444445E-4,0.0016666667
129,0.6015,0.32577777,0.07055555,5.0E-4,0.0016666667
130,0.6001111,0.327,0.07061111,6.111111E-4,0.0016666667
131,0.5990555,0.328,0.07066666,6.111111E-4,0.0016666667
132,0.59738886,0.3295,0.07077778,6.111111E-4,0.0017222222
133,0.5962778,0.33055556,0.07083333,6.111111E-4,0.0017222222
134,0.595,0.33177778,0.07088889,5.5555557E-4,0.0017777778
135,0.5938889,0.33283332,0.07094444,5.5555557E-4,0.0017777778
136,0.59283334,0.33383334,0.07094444,5.5555557E-4,0.0018333333
137,0.5917778,0.33483332,0.071,5.5555557E-4,0.0018333333
138,0.59094447,0.33555555,0.07111111,5.5555557E-4,0.0018333333
139,0.5900556,0.3363889,0.07111111,6.111111E-4,0.0018333333
140,0.5892222,0.33722222,0.071055554,6.6666666E-4,0.0018333333
141,0.5883333,0.33794445,0.071166664,6.6666666E-4,0.0018888889
142,0.5873889,0.33861113,0.07122222,8.3333335E-4,0.0019444445
143,0.5863889,0.3396111,0.07111111,7.7777775E-4,0.002111111
144,0.58533335,0.34066668,0.07111111,7.222222E-4,0.0021666666
145,0.5847222,0.34105554,0.071333334,6.6666666E-4,0.0022222223
146,0.5842222,0.34144443,0.071277775,7.7777775E-4,0.0022777778
147,0.58372223,0.34188887,0.071333334,7.7777775E-4,0.0022777778
148,0.58283335,0.34272224,0.071388885,6.6666666E-4,0.002388889
149,0.58255553,0.343,0.071388885,6.6666666E-4,0.002388889
150,0.58177775,0.34361112,0.0715,7.222222E-4,0.002388889
151,0.5812778,0.344,0.071555555,7.7777775E-4,0.002388889
152,0.58044446,0.34455556,0.071666665,8.3333335E-4,0.0025
153,0.5795556,0.3452778,0.071777776,8.3333335E-4,0.0025555557
154,0.5787778,0.34588888,0.071833335,8.3333335E-4,0.0026666666
155,0.5781111,0.34633332,0.071944445,8.888889E-4,0.0027222221
156,0.5775,0.34683332,0.071944445,0.001,0.0027222221
157,0.5769445,0.3472778,0.072055556,9.4444444E-4,0.0027777778
158,0.5762778,0.34783334,0.07216667,7.7777775E-4,0.0029444445
159,0.57566667,0.34833333,0.072222225,7.7777775E-4,0.003
160,0.57516664,0.34883332,0.072222225,7.7777775E-4,0.003
161,0.5747778,0.349,0.07244445,7.7777775E-4,0.003
162,0.5742222,0.34955555,0.07244445,7.7777775E-4,0.003
163,0.5737778,0.34994444,0.07244445,8.3333335E-4,0.003
164,0.5733333,0.35016668,0.07266667,8.3333335E-4,0.003
165,0.57283336,0.35055557,0.07277778,8.3333335E-4,0.003
166,0.57233334,0.35094443,0.07288889,8.3333335E-4,0.003
167,0.57166666,0.3515,0.073,8.3333335E-4,0.003
168,0.5712778,0.3518889,0.073,8.3333335E-4,0.003
169,0.5709444,0.35216665,0.07305556,8.3333335E-4,0.003
170,0.5706111,0.35244444,0.07311111,8.3333335E-4,0.003
171,0.5703889,0.3525,0.07327778,8.3333335E-4,0.003
172,0.57005554,0.35272223,0.07338889,8.3333335E-4,0.003
173,0.5694444,0.35311112,0.07355556,8.888889E-4,0.003
174,0.5691111,0.35338888,0.07361111,8.888889E-4,0.003
175,0.5687778,0.35366666,0.07361111,9.4444444E-4,0.003
176,0.5683889,0.35394445,0.07366667,0.001,0.003
177,0.5678889,0.3543889,0.07366667,0.0010555555,0.003
178,0.5676111,0.3546111,0.07372222,0.0010555555,0.003
179,0.56711113,0.355,0.07383333,0.001,0.0030555555
180,0.566,0.3558889,0.07405555,9.4444444E-4,0.003111111
181,0.56544447,0.3562222,0.07422222,0.001,0.003111111
182,0.56505555,0.35644445,0.07438889,0.001,0.003111111
183,0.5647778,0.35655555,0.07455555,9.4444444E-4,0.0031666667
184,0.5643333,0.3568889,0.074666664,9.4444444E-4,0.0031666667
185,0.5637778,0.35727778,0.074777775,0.001,0.0031666667
186,0.56333333,0.35761112,0.07488889,0.001,0.0031666667
187,0.56277776,0.35805556,0.075,0.001,0.0031666667
188,0.56244445,0.35827777,0.07511111,0.001,0.0031666667
189,0.562,0.35866666,0.075166665,0.001,0.0031666667
190,0.56155556,0.3591111,0.075166665,0.001,0.0031666667
191,0.5611111,0.3593889,0.075333335,0.001,0.0031666667
192,0.5606667,0.35977778,0.075388886,0.001,0.0031666667
193,0.5601111,0.36016667,0.075555556,0.001,0.0031666667
194,0.5597778,0.36044446,0.075611115,9.4444444E-4,0.0032222222
195,0.5592778,0.3608889,0.075666666,9.4444444E-4,0.0032222222
196,0.5591111,0.3608889,0.075833336,9.4444444E-4,0.0032222222
197,0.5585,0.3613889,0.075833336,0.0010555555,0.0032222222
198,0.5581667,0.3615,0.07605556,0.0010555555,0.0032222222
199,0.55777776,0.36177778,0.07611111,0.0010555555,0.0032777777
200,0.52977777,0.38177776,0.08388889,0.0012222222,0.0033333334
201,0.5193889,0.3861111,0.089666665,0.0013333333,0.0035
202,0.5078889,0.39372224,0.093444444,0.0013333333,0.003611111
203,0.49333334,0.40572223,0.09588889,0.0013333333,0.0037222223
204,0.47788888,0.41894445,0.09788889,0.0015555555,0.0037222223
205,0.46388888,0.4307778,0.1,0.0014444444,0.003888889
206,0.45055556,0.4421111,0.101722226,0.0016666667,0.0039444445
207,0.4372222,0.45322222,0.10366666,0.0018333333,0.0040555554
208,0.4245,0.46444446,0.104888886,0.0018888889,0.004277778
209,0.4138889,0.47388887,0.10577778,0.0017777778,0.0046666665
210,0.40477777,0.48127776,0.10744444,0.0016666667,0.004833333
211,0.39616665,0.4885,0.108666666,0.0017777778,0.004888889
212,0.38755557,0.496,0.10977778,0.0017222222,0.0049444446
213,0.37905556,0.503,0.11122222,0.0017222222,0.005
214,0.37127778,0.5095556,0.11238889,0.0017777778,0.005
215,0.36333334,0.5163889,0.1135,0.0017222222,0.0050555556
216,0.3562222,0.5222778,0.11466666,0.0016666667,0.0051666666
217,0.34894446,0.528,0.116111115,0.0017222222,0.0052222223
218,0.34316668,0.5325,0.11727778,0.0017222222,0.0053333333
219,0.3375,0.5362222,0.119055554,0.0018333333,0.005388889
220,0.33272222,0.5400556,0.11988889,0.0016666667,0.0056666667
221,0.327,0.54505557,0.12055556,0.0016666667,0.0057222224
222,0.32194445,0.5490556,0.12133333,0.0018888889,0.0057777776
223,0.3168889,0.5533889,0.122,0.0018333333,0.005888889
224,0.31283334,0.55694443,0.12244444,0.0018333333,0.0059444443
225,0.3081111,0.56072223,0.123222224,0.002,0.0059444443
226,0.30472222,0.563,0.12427778,0.0019444445,0.006055556
227,0.3013889,0.5655556,0.12494444,0.002,0.006111111
228,0.29738888,0.5687778,0.12555556,0.002111111,0.0061666667
229,0.29433334,0.5709444,0.12638889,0.0019444445,0.0063888887
230,0.29033333,0.57372224,0.12733333,0.0022222223,0.0063888887
231,0.28705555,0.57611114,0.12783334,0.0025555557,0.0064444444
232,0.28427777,0.578,0.12866667,0.0025,0.0065555554
233,0.28166667,0.5798889,0.12933333,0.0025,0.006611111
234,0.27927777,0.5817222,0.12988889,0.0025,0.006611111
235,0.27716666,0.5831111,0.1306111,0.0025,0.006611111
236,0.27483332,0.5848333,0.13111112,0.0026111112,0.006611111
237,0.2725,0.586,0.132,0.0028333333,0.006666667
238,0.27027777,0.5876667,0.13244444,0.0027222221,0.006888889
239,0.26872224,0.5884445,0.13305555,0.0028333333,0.0069444445
240,0.26694444,0.58944446,0.13372222,0.0028888888,0.007
241,0.26516667,0.5903889,0.13455555,0.0028888888,0.007
242,0.26383334,0.5912778,0.13488889,0.003,0.007
243,0.26244444,0.59183335,0.13561112,0.003111111,0.007
244,0.26077777,0.59294444,0.13616666,0.0030555555,0.0070555555
245,0.25933334,0.59344447,0.13672222,0.0034444444,0.0070555555
246,0.25838888,0.5938333,0.13722222,0.0034444444,0.007111111
247,0.2567222,0.5949444,0.13772222,0.0034444444,0.0071666664
248,0.25561112,0.5951667,0.13861111,0.0034444444,0.0071666664
249,0.25405556,0.5962778,0.1388889,0.003611111,0.0071666664
250,0.25183332,0.5961111,0.141,0.003888889,0.0071666664
251,0.25066668,0.5964444,0.14166667,0.004,0.007222222
252,0.25055555,0.5961667,0.14194444,0.004,0.007333333
253,0.25005555,0.5962222,0.14216666,0.004166667,0.007388889
254,0.24955556,0.59655553,0.14227778,0.004111111,0.0075
255,0.24927777,0.5966667,0.14222223,0.004333333,0.0075
256,0.24916667,0.5966111,0.14233333,0.004222222,0.0076666665
257,0.24883333,0.5966667,0.14255555,0.004277778,0.0076666665
258,0.24827778,0.59716666,0.14244445,0.004388889,0.0077222222
259,0.24805556,0.59727776,0.14244445,0.004388889,0.007833334
260,0.2476111,0.5976667,0.1425,0.004333333,0.007888889
261,0.2475,0.59772223,0.14255555,0.004277778,0.007944444
262,0.24722221,0.5978889,0.14266667,0.004222222,0.008
263,0.24694444,0.59816664,0.1425,0.004388889,0.008
264,0.24666667,0.5982778,0.14261112,0.004388889,0.008055556
265,0.24633333,0.59855556,0.14266667,0.004388889,0.008055556
266,0.24605556,0.5988333,0.14255555,0.0045,0.008055556
267,0.24572222,0.59911114,0.14261112,0.0044444446,0.008111111
