frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
46,0.84966666,0.13622223,0.014111111,0.0,0.0
47,0.84966666,0.13622223,0.014111111,0.0,0.0
48,0.8496111,0.13627778,0.014111111,0.0,0.0
49,0.8496111,0.13627778,0.014111111,0.0,0.0
50,0.84955555,0.13627778,0.014166667,0.0,0.0
51,0.84944445,0.13638888,0.014166667,0.0,0.0
52,0.8493889,0.13644445,0.014166667,0.0,0.0
53,0.84922224,0.13655555,0.014222222,0.0,0.0
54,0.84911114,0.13655555,0.014333333,0.0,0.0
55,0.8490555,0.1366111,0.014333333,0.0,0.0
56,0.8489444,0.13672222,0.014333333,0.0,0.0
57,0.8487778,0.13688889,0.014333333,0.0,0.0
58,0.8487222,0.13694444,0.014333333,0.0,0.0
59,0.84855556,0.13705556,0.014388889,0.0,0.0
60,0.8485,0.137,0.0145,0.0,0.0
61,0.84844446,0.137,0.014555556,0.0,0.0
62,0.84833336,0.13711111,0.014555556,0.0,0.0
63,0.8482222,0.13716666,0.014611111,0.0,0.0
64,0.84816664,0.13722222,0.014611111,0.0,0.0
65,0.84816664,0.13716666,0.014666666,0.0,0.0
66,0.8481111,0.137,0.014888889,0.0,0.0
67,0.84794444,0.13711111,0.014944444,0.0,0.0
68,0.8478889,0.13705556,0.014944444,1.1111111E-4,0.0
69,0.8478889,0.13705556,0.014944444,1.1111111E-4,0.0
70,0.8477778,0.13705556,0.015,1.1111111E-4,5.5555556E-5
71,0.8476667,0.13716666,0.015,1.1111111E-4,5.5555556E-5
72,0.8476111,0.13722222,0.015,1.1111111E-4,5.5555556E-5
73,0.8475,0.13705556,0.015222223,1.6666666E-4,5.5555556E-5
74,0.84738886,0.13711111,0.015277778,1.6666666E-4,5.5555556E-5
75,0.8156667,0.16833334,0.015666667,2.2222222E-4,1.1111111E-4
76,0.8068889,0.15844445,0.034277778,2.2222222E-4,1.6666666E-4
77,0.8057778,0.15061112,0.042833332,5.5555557E-4,2.2222222E-4
78,0.80538887,0.149,0.044666667,4.4444445E-4,5.0E-4
79,0.8048889,0.14883333,0.045166668,5.0E-4,6.111111E-4
80,0.80455554,0.14883333,0.04538889,4.4444445E-4,7.7777775E-4
81,0.8038889,0.14916667,0.045722224,3.8888888E-4,8.3333335E-4
82,0.8028333,0.14977778,0.046055555,5.0E-4,8.3333335E-4
83,0.80205554,0.15016666,0.046444446,4.4444445E-4,8.888889E-4
84,0.8012222,0.15044445,0.047,4.4444445E-4,8.888889E-4
85,0.80005556,0.15122223,0.04738889,4.4444445E-4,8.888889E-4
86,0.79877776,0.15177777,0.04811111,4.4444445E-4,8.888889E-4
87,0.79755557,0.15272222,0.048388887,4.4444445E-4,8.888889E-4
88,0.7964444,0.15344444,0.048777778,4.4444445E-4,8.888889E-4
89,0.7955,0.15394445,0.049222223,4.4444445E-4,8.888889E-4
90,0.794,0.1551111,0.049555555,3.8888888E-4,9.4444444E-4
91,0.79333335,0.15522222,0.050055556,4.4444445E-4,9.4444444E-4
92,0.79205555,0.1561111,0.050388888,4.4444445E-4,0.001
93,0.79066664,0.15677778,0.051,5.5555557E-4,0.001
94,0.7887222,0.1585,0.051222224,5.0E-4,0.0010555555
95,0.7876667,0.15922222,0.051555555,5.0E-4,0.0010555555
96,0.78605556,0.16066666,0.051666666,5.5555557E-4,0.0010555555
97,0.7843889,0.16194445,0.052055556,5.0E-4,0.0011111111
98,0.7825556,0.16372222,0.052,6.111111E-4,0.0011111111
99,0.78077775,0.16505556,0.052333333,6.6666666E-4,0.0011666666
100,0.77922225,0.1665,0.052444443,5.5555557E-4,0.0012777778
101,0.77716666,0.16811112,0.05288889,5.5555557E-4,0.0012777778
102,0.77444446,0.17027777,0.05338889,6.111111E-4,0.0012777778
103,0.77077776,0.17355555,0.053666666,7.222222E-4,0.0012777778
104,0.767,0.17716667,0.05372222,8.3333335E-4,0.0012777778
105,0.76383334,0.18005556,0.054,8.3333335E-4,0.0012777778
106,0.7596111,0.18377778,0.054444443,8.888889E-4,0.0012777778
107,0.755,0.18822223,0.054555554,9.4444444E-4,0.0012777778
108,0.75027776,0.19272222,0.054722223,0.001,0.0012777778
109,0.74605554,0.1965,0.055166665,8.888889E-4,0.0013888889
110,0.7402222,0.20194444,0.055555556,8.888889E-4,0.0013888889
111,0.7352222,0.20622222,0.056222223,9.4444444E-4,0.0013888889
112,0.72955555,0.21144444,0.05661111,0.001,0.0013888889
113,0.72366667,0.21694444,0.057,9.4444444E-4,0.0014444444
114,0.7173333,0.22283334,0.057444446,9.4444444E-4,0.0014444444
115,0.7106111,0.2291111,0.057833333,0.001,0.0014444444
116,0.7037778,0.23527777,0.0585,9.4444444E-4,0.0015
117,0.6966111,0.2418889,0.058944445,0.0010555555,0.0015
118,0.6902222,0.248,0.059166666,0.0010555555,0.0015555555
119,0.6828333,0.2547222,0.059666667,0.0011666666,0.0016111111
120,0.67483336,0.2616111,0.060777776,0.001,0.0017777778
121,0.6678333,0.268,0.061166666,0.0012222222,0.0017777778
122,0.65955555,0.27555555,0.061777778,0.0012222222,0.0018888889
123,0.6515,0.28316668,0.062222224,0.0011666666,0.0019444445
124,0.64444447,0.28944445,0.06288889,0.0012222222,0.002
125,0.62355554,0.3077222,0.06544445,0.0012222222,0.0020555556
126,0.6178333,0.31266665,0.06605556,0.0013888889,0.0020555556
127,0.61627775,0.314,0.06611111,0.0014444444,0.0021666666
128,0.61466664,0.31483334,0.06672222,0.0015555555,0.0022222223
129,0.61333334,0.31561112,0.06705555,0.0016111111,0.002388889
130,0.6125,0.31605557,0.06733333,0.0015,0.0026111112
131,0.61127776,0.3172222,0.06738889,0.0014444444,0.0026666666
132,0.60983336,0.31844443,0.06761111,0.0014444444,0.0026666666
133,0.6081667,0.32,0.067666665,0.0015,0.0026666666
134,0.60716665,0.32083333,0.06772222,0.0014444444,0.0028333333
135,0.6065556,0.32127777,0.067888886,0.0014444444,0.0028333333
136,0.6055,0.32233334,0.06772222,0.0016111111,0.0028333333
137,0.6046111,0.32311112,0.067777775,0.0016111111,0.0028888888
138,0.6036111,0.32405555,0.067833334,0.0015,0.003
139,0.6027778,0.32488889,0.067833334,0.0015,0.003
140,0.60161114,0.32605556,0.067833334,0.0015,0.003
141,0.6003889,0.32727778,0.067833334,0.0015,0.003
142,0.59933335,0.32827777,0.067833334,0.0015555555,0.003
143,0.5982222,0.32922223,0.067944445,0.0016111111,0.003
144,0.5975556,0.32972223,0.068055555,0.0016111111,0.0030555555
145,0.59683335,0.3303889,0.068055555,0.0016111111,0.003111111
146,0.59605557,0.331,0.068222225,0.0015555555,0.0031666667
147,0.5955,0.33144444,0.068333335,0.0015555555,0.0031666667
148,0.59455556,0.33227777,0.068277776,0.0017222222,0.0031666667
149,0.5937222,0.333,0.068333335,0.0017222222,0.0032222222
150,0.59283334,0.33383334,0.068333335,0.0016111111,0.003388889
151,0.5925556,0.33411112,0.068277776,0.0016666667,0.003388889
152,0.592,0.33461112,0.068333335,0.0016666667,0.003388889
153,0.591,0.33544445,0.068444446,0.0016666667,0.0034444444
154,0.59022224,0.3361111,0.068555556,0.0016111111,0.0035
155,0.5897222,0.33661112,0.0685,0.0016666667,0.0035
156,0.5888889,0.33722222,0.068722226,0.0016111111,0.0035555556
157,0.58816665,0.3377222,0.06888889,0.0016666667,0.0035555556
158,0.5872222,0.33861113,0.068833336,0.0017777778,0.0035555556
159,0.5868889,0.33883333,0.06894445,0.0017777778,0.0035555556
160,0.5862778,0.33933333,0.069,0.0016111111,0.0037777778
161,0.58588886,0.33955556,0.06916667,0.0016111111,0.0037777778
162,0.5852778,0.34005556,0.06905556,0.0018333333,0.0037777778
163,0.58433336,0.3408889,0.06916667,0.0017222222,0.003888889
164,0.5834444,0.34166667,0.06927778,0.0016666667,0.0039444445
165,0.58316666,0.34172222,0.0695,0.0016666667,0.0039444445
166,0.5826667,0.3421111,0.06961111,0.0015555555,0.0040555554
167,0.5823333,0.34227777,0.06977778,0.0015555555,0.0040555554
168,0.58194447,0.34255555,0.06983333,0.0015555555,0.004111111
169,0.58133334,0.343,0.07,0.0015,0.004166667
170,0.5809444,0.3433889,0.07,0.0015,0.004166667
171,0.5805,0.34372222,0.07005556,0.0015555555,0.004166667
172,0.5797778,0.34422222,0.07027778,0.0015555555,0.004166667
173,0.57927775,0.34466666,0.07033333,0.0015,0.004222222
174,0.57861114,0.34505555,0.07061111,0.0015,0.004222222
175,0.57794446,0.34555554,0.07077778,0.0015,0.004222222
176,0.5775,0.34588888,0.07088889,0.0015,0.004222222
177,0.5769445,0.34622222,0.07111111,0.0015,0.004222222
178,0.5766111,0.34644446,0.07122222,0.0015,0.004222222
179,0.5760555,0.347,0.07122222,0.0015,0.004222222
180,0.57577777,0.3472222,0.071277775,0.0015,0.004222222
181,0.57516664,0.34755555,0.0715,0.0015555555,0.004222222
182,0.5746111,0.34794444,0.071666665,0.0015555555,0.004222222
183,0.57416666,0.34822223,0.071833335,0.0015555555,0.004222222
184,0.5737778,0.3485,0.071944445,0.0015555555,0.004222222
185,0.5732222,0.34888887,0.07211111,0.0015555555,0.004222222
186,0.57255554,0.34944445,0.07216667,0.0016111111,0.004222222
187,0.57177776,0.34994444,0.07238889,0.0016666667,0.004222222
188,0.5711667,0.35055557,0.072333336,0.0017222222,0.004222222
189,0.5707778,0.35083333,0.07244445,0.0017222222,0.004222222
190,0.5703889,0.35116667,0.0725,0.0017222222,0.004222222
191,0.57,0.3513889,0.07261111,0.0017777778,0.004222222
192,0.56961113,0.35155556,0.07277778,0.0018333333,0.004222222
193,0.5691111,0.35194445,0.07288889,0.0018333333,0.004222222
194,0.5683333,0.35266668,0.07277778,0.0019444445,0.004277778
195,0.5678889,0.35311112,0.07277778,0.0018888889,0.004333333
196,0.56744444,0.3535,0.07277778,0.0019444445,0.004333333
197,0.5671667,0.3537222,0.07283334,0.0019444445,0.004333333
198,0.56666666,0.3538889,0.07311111,0.002,0.004333333
199,0.56605554,0.3543889,0.07311111,0.002111111,0.004333333
200,0.5347222,0.37855557,0.0795,0.0027222221,0.0045
201,0.5235,0.38055557,0.08805556,0.0032222222,0.0046666665
202,0.51233333,0.38805556,0.0915,0.0030555555,0.0050555556
203,0.49744445,0.40055555,0.093666665,0.003,0.0053333333
204,0.48105556,0.41466665,0.09561111,0.0031666667,0.0055
205,0.4678889,0.4255,0.0975,0.0030555555,0.006055556
206,0.45427778,0.43727776,0.09888889,0.003111111,0.0064444444
207,0.4397222,0.45,0.100666665,0.0027777778,0.0068333335
208,0.42727777,0.46044445,0.10255556,0.0028333333,0.006888889
209,0.4161111,0.46994445,0.10422222,0.0027777778,0.0069444445
210,0.40516666,0.4792222,0.10577778,0.0028888888,0.0069444445
211,0.39727777,0.48527777,0.10733333,0.0030555555,0.0070555555
212,0.3885,0.49294445,0.108055554,0.0033333334,0.0071666664
213,0.38105556,0.49872223,0.10955556,0.003388889,0.007277778
214,0.37377778,0.5045,0.11105555,0.0033333334,0.007333333
215,0.36533332,0.51122224,0.112277776,0.0037777778,0.007388889
216,0.35716668,0.5183333,0.11311111,0.0038333333,0.0075555556
217,0.35055557,0.5232222,0.11444444,0.0040555554,0.0077222222
218,0.345,0.5271111,0.115888886,0.004111111,0.007888889
219,0.33805555,0.533,0.11672222,0.004222222,0.008
220,0.33272222,0.5363889,0.11822222,0.0040555554,0.008611111
221,0.32744443,0.5405,0.119055554,0.004166667,0.008833333
222,0.3217778,0.5451111,0.119944446,0.0039444445,0.0092222225
223,0.31644446,0.5493889,0.12094445,0.003888889,0.009333333
224,0.3115,0.5528333,0.12222222,0.004,0.009444444
225,0.30672222,0.5565,0.123055555,0.004166667,0.009555556
226,0.30244446,0.5595,0.12427778,0.0039444445,0.009833333
227,0.2981111,0.5629445,0.12505555,0.004,0.009888889
228,0.29466668,0.5648889,0.12644444,0.004,0.01
229,0.2913889,0.5672778,0.1271111,0.004166667,0.010055556
230,0.288,0.56983334,0.12777779,0.004222222,0.0101666665
231,0.284,0.5732778,0.12816666,0.004333333,0.010222223
232,0.28066668,0.57577777,0.12894444,0.004388889,0.010222223
233,0.27794445,0.57733333,0.12994444,0.0045555555,0.010222223
234,0.2752222,0.5792222,0.13044444,0.004833333,0.010277778
235,0.27255556,0.581,0.13094445,0.0050555556,0.010444445
236,0.26933333,0.5834444,0.13133334,0.0053333333,0.010555555
237,0.26727778,0.5849444,0.13177778,0.005388889,0.010611111
238,0.26522222,0.5863889,0.13177778,0.006,0.010611111
239,0.2635,0.587,0.13244444,0.0059444443,0.011111111
240,0.2615,0.58838886,0.13272223,0.0062777777,0.011111111
241,0.25944445,0.5897222,0.13327777,0.0063888887,0.011166667
242,0.25816667,0.5901667,0.13383333,0.006611111,0.011222222
243,0.25644445,0.5913333,0.13422222,0.006666667,0.011333333
244,0.255,0.5924444,0.1345,0.006666667,0.011388889
245,0.25355557,0.5927778,0.13533333,0.006888889,0.011444445
246,0.25244445,0.5926667,0.13644445,0.0069444445,0.0115
247,0.251,0.59305555,0.13744445,0.006888889,0.011611111
248,0.24961111,0.59344447,0.13844444,0.006722222,0.011777778
249,0.24827778,0.5936667,0.1395,0.006777778,0.011777778
250,0.24666667,0.5936111,0.14088888,0.0070555555,0.011777778
251,0.24583334,0.5938889,0.14094445,0.0075,0.011833333
252,0.24572222,0.5935,0.14116667,0.007777778,0.011833333
253,0.2455,0.59344447,0.14133333,0.007777778,0.011944445
254,0.24516666,0.5936667,0.1413889,0.007777778,0.012
255,0.24483334,0.5938889,0.14144444,0.007833334,0.012
256,0.24466667,0.594,0.1415,0.0077222222,0.012111112
257,0.24444444,0.59422225,0.14127778,0.007888889,0.012166667
258,0.2443889,0.5941111,0.14144444,0.007777778,0.012277778
259,0.2441111,0.59433335,0.14144444,0.007777778,0.0123333335
260,0.24394445,0.59444445,0.1415,0.0076111113,0.0125
261,0.24377778,0.59455556,0.14155556,0.0075555556,0.012555555
262,0.24333334,0.5947222,0.14172222,0.0076666665,0.012555555
263,0.24288888,0.595,0.14177778,0.007777778,0.012555555
264,0.24244444,0.59533334,0.14183334,0.007777778,0.012611111
265,0.24238889,0.59533334,0.14177778,0.007888889,0.012611111
266,0.24222222,0.59544444,0.14155556,0.008111111,0.012666667
267,0.242,0.59555554,0.14155556,0.008111111,0.012777777
268,0.24161111,0.5958889,0.14155556,0.008111111,0.012833334
269,0.24127778,0.5961111,0.14166667,0.008111111,0.012833334
270,0.24094445,0.5963889,0.14166667,0.008055556,0.012944444
271,0.24072222,0.59655553,0.1415,0.008222222,0.013
272,0.24044445,0.5966667,0.14166667,0.008166667,0.0130555555
273,0.24027778,0.5967778,0.14166667,0.008166667,0.013111111
274,0.24005556,0.5968889,0.14166667,0.008277778,0.013111111
275,0.23966667,0.59727776,0.14166667,0.008277778,0.013111111
276,0.23938888,0.5975,0.14172222,0.008277778,0.013111111
277,0.23911111,0.5977778,0.14166667,0.008333334,0.013111111
278,0.23883334,0.598,0.14161111,0.008388889,0.013166667
279,0.23844445,0.59833336,0.14166667,0.008333334,0.013222222
280,0.23788889,0.5987778,0.14177778,0.008277778,0.0132777775
281,0.23772222,0.5986111,0.14188889,0.0085,0.0132777775
282,0.23733333,0.5987778,0.14211111,0.0085,0.0132777775
283,0.23694444,0.5991667,0.142,0.008611111,0.0132777775
284,0.23661111,0.5993889,0.14211111,0.008611111,0.0132777775
285,0.23633334,0.59966666,0.14211111,0.008555556,0.013333334
286,0.23605555,0.5998333,0.14205556,0.008666666,0.013388889
287,0.23555556,0.6002778,0.14188889,0.008888889,0.013388889
288,0.23533334,0.6005,0.14188889,0.008833333,0.013444444
289,0.23488888,0.60094446,0.14188889,0.008833333,0.013444444
290,0.2345,0.6011111,0.14211111,0.008833333,0.013444444
291,0.23433334,0.60127777,0.142,0.008777778,0.013611111
292,0.23372222,0.6016667,0.14222223,0.008722222,0.013666667
293,0.23344444,0.60194445,0.14222223,0.008722222,0.013666667
294,0.23322222,0.60205555,0.14233333,0.008722222,0.013666667
295,0.23294444,0.6022222,0.1423889,0.008722222,0.013722222
296,0.2325,0.6025556,0.1425,0.008722222,0.013722222
297,0.232,0.60283333,0.14266667,0.008777778,0.013722222
298,0.23177777,0.603,0.14272222,0.008777778,0.013722222
299,0.23161112,0.6031111,0.14277777,0.008777778,0.013722222
300,0.23138888,0.60333335,0.14272222,0.008833333,0.013722222
301,0.23105556,0.6036111,0.14266667,0.008888889,0.013777778
302,0.23061112,0.6040556,0.14266667,0.008833333,0.013833334
303,0.23044445,0.6041667,0.14261112,0.008833333,0.013944444
304,0.23005556,0.60433334,0.14283334,0.008777778,0.014
305,0.22983333,0.6042778,0.14311111,0.008666666,0.014111111
306,0.22955556,0.6045,0.14316666,0.008666666,0.014111111
307,0.22927777,0.60466665,0.14305556,0.008888889,0.014111111
308,0.2291111,0.60477775,0.14305556,0.008888889,0.014166667
309,0.22866666,0.6052222,0.143,0.008944444,0.014166667
310,0.22838889,0.6052222,0.14322223,0.008944444,0.014222222
311,0.22794445,0.60566664,0.14322223,0.008944444,0.014222222
312,0.22744444,0.606,0.14333333,0.009,0.014222222
313,0.22716667,0.60627776,0.14333333,0.009,0.014222222
314,0.22683333,0.60661113,0.14322223,0.009111111,0.014222222
315,0.22611111,0.60733336,0.14316666,0.009,0.014388889
316,0.22566667,0.6077222,0.14316666,0.009055556,0.014388889
317,0.22494444,0.60822225,0.14338888,0.009,0.014444444
318,0.22438888,0.60877776,0.14338888,0.008944444,0.0145
319,0.224,0.6091667,0.14338888,0.008888889,0.014555556
320,0.22388889,0.6091667,0.1435,0.008888889,0.014555556
321,0.2233889,0.6095,0.14366667,0.008833333,0.014611111
322,0.22305556,0.60983336,0.14361112,0.008888889,0.014611111
323,0.2225,0.6101111,0.14388889,0.008888889,0.014611111
324,0.22205555,0.6105555,0.14388889,0.008888889,0.014611111
325,0.21844445,0.6002778,0.15722223,0.008833333,0.015222223
326,0.21666667,0.59772223,0.16094445,0.008666666,0.016
327,0.21194445,0.60044444,0.16294445,0.008111111,0.016555555
328,0.20872222,0.60055554,0.16594444,0.008,0.016777778
329,0.20605555,0.5987778,0.17038889,0.008,0.016777778
330,0.20383333,0.597,0.17438889,0.008,0.016777778
331,0.20166667,0.5950556,0.1785,0.008,0.016777778
332,0.20016667,0.5918889,0.183,0.008166667,0.016777778
333,0.19844444,0.5900556,0.18644445,0.008277778,0.016777778
334,0.19711111,0.58838886,0.18916667,0.008444444,0.016888889
335,0.19594444,0.5873889,0.19133334,0.008444444,0.016888889
336,0.19488889,0.5861667,0.19361112,0.008444444,0.016888889
337,0.19383334,0.5848333,0.196,0.008444444,0.016888889
338,0.19233334,0.5843889,0.1978889,0.008333334,0.017055556
339,0.19127777,0.583,0.20016667,0.008444444,0.017111111
340,0.19033334,0.5811667,0.20277777,0.008388889,0.017333332
341,0.18938889,0.5793333,0.2055,0.008388889,0.01738889
342,0.18822223,0.5777778,0.20816667,0.008444444,0.01738889
343,0.18777777,0.5758333,0.21055555,0.008388889,0.017444445
344,0.18666667,0.5745556,0.21283333,0.0085,0.017444445
345,0.18633333,0.57244444,0.21527778,0.008444444,0.0175
346,0.18533333,0.5711111,0.21755555,0.0085,0.0175
347,0.18472221,0.5692222,0.21983333,0.008666666,0.017555555
348,0.18427777,0.56755555,0.22177778,0.008666666,0.017722223
349,0.18372223,0.5665,0.22322223,0.008833333,0.017722223
350,0.18333334,0.56494445,0.22477777,0.009166666,0.017777778
351,0.18294445,0.56366664,0.22627778,0.009333333,0.017777778
352,0.18266666,0.5620555,0.22766666,0.009833333,0.017777778
353,0.18211111,0.5604445,0.22983333,0.009722223,0.017888889
354,0.18166667,0.5587222,0.23166667,0.0099444445,0.018
355,0.18133333,0.5576111,0.23277777,0.0101666665,0.018111112
356,0.18055555,0.5566667,0.23438889,0.010055556,0.018333333
357,0.18027778,0.5556667,0.23561111,0.010055556,0.01838889
358,0.17972222,0.555,0.23677778,0.010055556,0.018444445
359,0.17922223,0.554,0.23822223,0.010111111,0.018444445
360,0.17916666,0.5529444,0.23933333,0.010055556,0.0185
361,0.17855555,0.5521111,0.24077778,0.0099444445,0.01861111
362,0.1781111,0.5511111,0.24216667,0.01,0.01861111
363,0.1775,0.55027777,0.24322222,0.010333333,0.018666666
364,0.177,0.54922223,0.2445,0.010388889,0.018888889
365,0.17661111,0.5480555,0.24594444,0.010444445,0.018944444
366,0.17616667,0.54766667,0.24677777,0.010444445,0.018944444
367,0.17555556,0.5464444,0.24861111,0.010222223,0.019166667
368,0.17505555,0.5461111,0.24938889,0.010222223,0.019222222
369,0.17472222,0.5454444,0.2503889,0.010222223,0.019222222
370,0.17433333,0.54494447,0.25127777,0.010222223,0.019222222
371,0.17383334,0.5447222,0.25166667,0.0105,0.019277778
372,0.17333333,0.5441667,0.2526111,0.010611111,0.019277778
373,0.173,0.5433889,0.25372222,0.010555555,0.019333333
374,0.17227778,0.5427222,0.2547778,0.0108888885,0.019333333
375,0.17055556,0.5427222,0.25644445,0.010944445,0.019333333
376,0.17005555,0.5426667,0.25694445,0.0108888885,0.019444445
377,0.16994445,0.5426111,0.25705555,0.010722222,0.019666666
378,0.16983333,0.5426667,0.25705555,0.010777778,0.019666666
379,0.16961111,0.5426667,0.25716665,0.010833333,0.019722221
380,0.16944444,0.5427222,0.25722224,0.010833333,0.019777779
381,0.16927777,0.5427778,0.2572778,0.010833333,0.019833334
382,0.16922222,0.5426667,0.2573889,0.0108888885,0.019833334
383,0.16916667,0.5426111,0.25744444,0.010944445,0.019833334
384,0.16911112,0.5425,0.25761113,0.010944445,0.019833334
385,0.169,0.5425556,0.25766668,0.010944445,0.019833334
386,0.16888888,0.5425,0.25783333,0.010944445,0.019833334
387,0.16877778,0.5425,0.25794443,0.010944445,0.019833334
388,0.16872223,0.5425556,0.25794443,0.010944445,0.019833334
389,0.16866666,0.5425556,0.258,0.010944445,0.019833334
390,0.16844444,0.5427778,0.258,0.010944445,0.019833334
391,0.16838889,0.5427222,0.25811112,0.0108888885,0.019888889
392,0.16838889,0.5426111,0.25822222,0.010833333,0.019944444
393,0.16833334,0.5425,0.25838888,0.010833333,0.019944444
394,0.16827779,0.5425556,0.25827777,0.010944445,0.019944444
395,0.16827779,0.5425,0.25833333,0.0108888885,0.02
396,0.16816667,0.5425556,0.25833333,0.010833333,0.020111112
397,0.16811112,0.54244447,0.25844446,0.0108888885,0.020111112
398,0.168,0.54244447,0.25855556,0.010833333,0.020166667
399,0.16794445,0.54244447,0.2586111,0.010722222,0.020277778
400,0.16777778,0.54227775,0.25872222,0.0108888885,0.020333333
401,0.1676111,0.54227775,0.25883332,0.010944445,0.020333333
402,0.1676111,0.54216665,0.25894445,0.010944445,0.020333333
403,0.16755556,0.5421111,0.25905555,0.0108888885,0.020388888
404,0.16755556,0.5418889,0.2591111,0.011055555,0.020388888
405,0.1675,0.5417778,0.2592778,0.011055555,0.020388888
406,0.1675,0.5416667,0.25933334,0.010944445,0.020555556
407,0.1675,0.54161114,0.2593889,0.010944445,0.020555556
408,0.1675,0.5415,0.25944445,0.010944445,0.020611111
409,0.16744444,0.5415556,0.25944445,0.0108888885,0.020666666
410,0.16722222,0.54172224,0.2593889,0.010833333,0.020833334
411,0.16716667,0.54172224,0.2592778,0.010944445,0.02088889
412,0.16711111,0.5416667,0.25933334,0.0108888885,0.021
413,0.16694444,0.5417778,0.2593889,0.0108888885,0.021
414,0.16694444,0.54172224,0.2593889,0.0108888885,0.021055555
415,0.16683333,0.5415,0.2595,0.011055555,0.02111111
416,0.16672222,0.5415556,0.25944445,0.011166667,0.02111111
417,0.1666111,0.5415556,0.2595,0.011222222,0.02111111
418,0.16655555,0.5415,0.2596111,0.011166667,0.021166667
419,0.16655555,0.5414444,0.2596111,0.011111111,0.021277778
420,0.16633333,0.5415556,0.2596111,0.011222222,0.021277778
421,0.16627778,0.5415556,0.25955555,0.011333333,0.021277778
422,0.16622223,0.5415,0.25966668,0.011277778,0.021333333
423,0.16605556,0.5414444,0.2598889,0.011222222,0.021388888
424,0.16583334,0.5415556,0.25994444,0.011277778,0.021388888
425,0.16577777,0.5414444,0.25994444,0.011388889,0.021444444
426,0.16572222,0.5413333,0.26011112,0.011333333,0.0215
427,0.16533333,0.54172224,0.26005554,0.011388889,0.0215
428,0.16527778,0.54172224,0.26011112,0.011388889,0.0215
429,0.16527778,0.5415,0.26027778,0.011444445,0.0215
430,0.165,0.54161114,0.26038888,0.0115,0.0215
431,0.16488889,0.5416667,0.26044443,0.011444445,0.021555556
432,0.16472222,0.5416667,0.2605,0.011555555,0.021555556
433,0.16455555,0.5416667,0.26066667,0.0115,0.021611111
434,0.16444445,0.5415,0.26094446,0.0115,0.021611111
435,0.16427778,0.54161114,0.261,0.0115,0.021611111
436,0.16427778,0.54161114,0.261,0.0115,0.021611111
437,0.16427778,0.5414444,0.2611111,0.0115,0.021666666
438,0.16416667,0.5411111,0.2613889,0.011666667,0.021666666
439,0.16377778,0.5414444,0.26144445,0.011611111,0.021722222
440,0.16361111,0.54138887,0.26166666,0.011611111,0.021722222
441,0.16344444,0.54138887,0.26183334,0.011611111,0.021722222
442,0.16305555,0.5415556,0.262,0.011611111,0.021777777
443,0.16283333,0.54172224,0.26194444,0.011666667,0.021833334
